"gender","age","counts_pictures","counts_profileVisits","counts_kisses","flirtInterests_chat","flirtInterests_friends","flirtInterests_date","connectedToFacebook","isVIP","isVerified","lang_count","lang_fr","lang_en","lang_de","lang_it","lang_es","lang_pt","countDetails","freshman","hasBirthday","highlighted"
FALSE,24,2,138,0,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.0799999982118607,"true","false","false"
FALSE,23,1,325,5,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,22,3,461,29,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,23,2,226,8,"false","false","false","false","false","false",1,"false","false","false","true","false","false",0,"true","false","false"
FALSE,22,1,151,0,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"true","false","false"
FALSE,20,1,157,2,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,19,1,585,9,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.5,"false","false","false"
FALSE,21,4,348,10,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,20,4,313,14,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.5,"true","false","false"
FALSE,23,8,205,10,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"true","false","false"
FALSE,20,5,382,5,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.230000004172325,"true","false","false"
FALSE,22,4,214,11,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.899999976158142,"true","false","false"
FALSE,19,7,672,18,"true","true","false","false","false","true",1,"true","false","false","false","false","false",0.769999980926514,"true","false","false"
FALSE,22,2,278,8,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.600000023841858,"true","false","false"
FALSE,22,3,405,4,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.400000005960464,"false","false","false"
FALSE,23,2,358,5,"false","false","true","false","false","true",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,21,4,527,14,"true","true","true","false","false","true",1,"false","false","false","false","false","true",0.150000005960464,"true","false","false"
FALSE,24,1,170,2,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,23,2,171,6,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0.5799999833107,"true","false","false"
FALSE,23,1,393,9,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,25,1,313,13,"true","true","false","false","false","false",1,"true","false","false","false","false","false",1,"true","false","false"
FALSE,22,3,578,7,"false","true","false","false","false","true",2,"false","false","true","false","false","false",0.300000011920929,"true","false","false"
FALSE,24,3,392,21,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"true","false","false"
FALSE,25,1,286,5,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"true","false","false"
FALSE,21,2,1961,35,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.699999988079071,"false","false","false"
FALSE,19,4,643,13,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,21,2,200,5,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.730000019073486,"true","false","false"
FALSE,23,1,38,2,"true","true","false","false","false","false",3,"false","true","true","false","false","false",0.5,"true","false","false"
FALSE,23,3,252,21,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,22,4,575,54,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.899999976158142,"true","false","false"
FALSE,25,2,345,4,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"true","false","false"
FALSE,23,4,94,11,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.400000005960464,"true","false","false"
FALSE,22,1,209,4,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"true","false","false"
FALSE,21,1,110,0,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.600000023841858,"false","false","false"
FALSE,22,1,445,12,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"true","false","false"
FALSE,20,2,499,7,"false","true","false","false","false","false",3,"true","true","false","false","false","true",0.600000023841858,"false","false","false"
FALSE,24,1,144,1,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,21,2,257,13,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,19,2,75,3,"true","true","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,24,3,311,2,"false","false","false","false","false","false",2,"true","false","false","false","false","false",0.419999986886978,"true","false","false"
FALSE,23,2,657,19,"false","false","true","false","false","false",1,"false","false","false","true","false","false",0.879999995231628,"true","false","false"
FALSE,19,2,216,8,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.379999995231628,"true","false","false"
FALSE,22,2,349,11,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.189999997615814,"true","false","false"
FALSE,23,1,682,6,"false","true","false","false","false","true",2,"true","true","false","false","false","false",0.400000005960464,"true","false","false"
FALSE,24,2,241,4,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.689999997615814,"true","false","false"
FALSE,20,3,95,2,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"true","false","false"
FALSE,24,1,426,5,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,22,2,455,9,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.400000005960464,"true","false","false"
FALSE,23,3,223,3,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.600000023841858,"true","false","false"
FALSE,19,3,30,3,"true","false","false","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,25,5,356,6,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"true","false","false"
FALSE,22,5,405,44,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"true","false","false"
FALSE,23,1,101,1,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.46000000834465,"true","false","false"
